student_ID,Gender,EthnicGroup,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,MathScore,ReadingScore,School
561,female,group C,standard,none,single,regularly,66,76,1
562,male,group C,standard,completed,married,regularly,95,89,1
563,female,group D,free/reduced,completed,divorced,sometimes,63,80,1
564,male,group B,free/reduced,none,married,sometimes,46,50,1
565,male,group B,standard,none,divorced,sometimes,46,42,1
566,female,group E,free/reduced,completed,single,never,89,98,1
567,female,group D,free/reduced,completed,married,NA,61,72,1
568,male,group B,free/reduced,none,married,regularly,62,47,1
569,male,NA,free/reduced,none,single,regularly,70,69,1
570,male,group B,standard,completed,divorced,regularly,73,76,1
571,male,group A,standard,none,married,never,88,94,1
572,female,group C,standard,NA,single,sometimes,54,62,1
573,female,group C,free/reduced,completed,NA,sometimes,50,66,1
574,female,NA,standard,none,NA,sometimes,76,82,1
575,male,group A,free/reduced,NA,married,sometimes,40,55,1
576,male,group A,standard,completed,married,sometimes,61,51,1
577,female,group B,standard,none,married,sometimes,78,89,1
578,female,group B,free/reduced,completed,single,sometimes,49,56,1
579,female,group D,standard,none,married,regularly,52,60,1
580,female,group D,standard,none,married,sometimes,78,95,1
581,female,group E,standard,none,divorced,never,74,77,1
582,female,group D,free/reduced,none,widowed,sometimes,63,73,1
583,female,NA,standard,completed,single,sometimes,75,76,1
586,female,group A,standard,none,married,sometimes,55,73,1
587,female,group C,free/reduced,none,married,regularly,43,62,1
588,female,group C,standard,none,NA,regularly,53,63,1
589,female,group A,standard,none,single,sometimes,48,66,1
590,male,group C,free/reduced,none,widowed,sometimes,56,56,1
591,male,NA,standard,none,widowed,sometimes,67,61,1
592,male,group E,standard,none,married,never,65,66,1
593,female,NA,standard,NA,married,sometimes,74,76,1
594,female,group C,standard,completed,married,regularly,94,100,1
595,female,group C,standard,completed,married,sometimes,57,80,1
596,male,group B,free/reduced,none,married,regularly,30,24,1
597,male,group A,standard,none,married,never,51,53,1
598,female,group D,standard,none,married,sometimes,71,78,1
599,female,group D,standard,none,single,sometimes,65,82,1
600,female,NA,standard,none,single,sometimes,52,60,1
601,female,group C,standard,none,divorced,sometimes,29,29,1
602,female,group E,standard,none,married,sometimes,76,78,1
603,male,group D,free/reduced,none,married,sometimes,60,57,1
604,male,group D,free/reduced,completed,married,sometimes,81,87,1
605,male,group C,standard,none,divorced,sometimes,72,70,1
606,female,group C,standard,none,NA,never,82,82,1
607,female,group C,free/reduced,none,married,sometimes,40,59,1
608,female,NA,standard,NA,divorced,never,59,63,1
609,female,group B,standard,none,married,regularly,57,62,1
610,male,group D,free/reduced,completed,married,sometimes,69,60,1
611,female,group C,standard,none,married,sometimes,56,58,1
612,male,group C,standard,completed,married,sometimes,91,88,1
614,female,group A,standard,none,married,sometimes,82,93,1
615,female,group C,standard,none,married,sometimes,60,68,1
616,female,group E,standard,none,single,sometimes,37,45,1
617,male,group D,standard,none,NA,sometimes,88,78,1
618,male,group D,standard,none,married,sometimes,95,82,1
619,male,NA,free/reduced,completed,married,never,61,70,1
620,female,group C,free/reduced,none,single,sometimes,36,61,1
621,male,group B,free/reduced,none,single,regularly,63,63,1
622,male,group C,free/reduced,completed,married,sometimes,59,51,1
623,male,group A,standard,completed,divorced,never,97,94,1
624,female,NA,free/reduced,none,married,regularly,60,57,1
625,male,group D,standard,completed,married,regularly,99,96,1
626,male,group B,free/reduced,completed,divorced,never,66,68,1
627,male,group D,standard,none,divorced,sometimes,61,48,1
628,male,group D,free/reduced,none,married,regularly,50,57,1
629,female,group C,standard,completed,married,regularly,45,51,1
630,male,group D,standard,none,single,never,64,63,1
631,male,group B,standard,none,widowed,regularly,81,60,1
632,female,group B,standard,completed,married,sometimes,67,75,1
633,female,group C,standard,none,married,sometimes,75,88,1
635,male,group A,standard,none,married,sometimes,71,74,1
637,female,group D,standard,completed,single,never,75,89,1
638,male,group E,standard,NA,married,regularly,88,77,1
639,female,group D,standard,none,single,never,73,72,1
640,male,group D,standard,none,single,sometimes,42,52,1
641,female,group D,free/reduced,completed,NA,sometimes,76,89,1
642,female,group B,free/reduced,none,married,never,67,78,1
643,female,group E,standard,completed,single,regularly,76,80,1
644,male,group B,standard,none,single,sometimes,67,64,1
645,female,group B,standard,completed,married,never,63,79,1
646,female,NA,standard,none,married,regularly,62,72,1
647,female,group E,free/reduced,none,single,sometimes,62,61,1
648,female,NA,standard,none,single,regularly,51,53,1
649,female,group D,standard,completed,divorced,never,66,77,1
650,male,group C,free/reduced,completed,single,sometimes,52,56,1
651,female,group A,standard,completed,married,regularly,70,81,1
652,female,group D,standard,completed,married,sometimes,82,84,1
653,female,group A,standard,completed,single,sometimes,65,70,1
654,female,group B,standard,none,divorced,sometimes,73,79,1
655,female,group B,standard,none,married,sometimes,62,67,1
656,male,group C,free/reduced,none,married,sometimes,79,68,1
657,male,group D,standard,none,married,sometimes,71,66,1
658,female,group D,free/reduced,none,married,NA,43,60,1
659,male,group D,standard,none,divorced,sometimes,90,87,1
661,male,group C,standard,none,married,never,70,65,1
662,female,group D,free/reduced,none,divorced,regularly,54,70,1
663,female,group C,standard,none,NA,sometimes,65,69,1
664,male,NA,standard,none,married,regularly,82,63,1
665,female,group C,free/reduced,completed,single,sometimes,50,60,1
666,female,group C,free/reduced,completed,married,sometimes,63,73,1
667,female,group B,free/reduced,none,married,sometimes,74,83,1
668,male,group C,standard,none,single,regularly,75,75,1
669,male,group D,standard,completed,single,sometimes,81,72,1
670,female,group C,free/reduced,none,married,never,62,73,1
671,male,group D,free/reduced,none,married,sometimes,50,56,1
672,female,group C,standard,none,married,regularly,71,79,1
673,female,group C,standard,NA,married,sometimes,65,84,1
674,female,group D,standard,completed,divorced,regularly,71,78,1
675,female,group B,standard,completed,married,sometimes,50,64,1
676,female,group E,standard,completed,divorced,sometimes,73,78,1
677,female,group C,standard,completed,single,sometimes,72,83,1
678,male,group D,free/reduced,NA,married,regularly,83,76,1
679,male,group D,free/reduced,NA,divorced,sometimes,63,61,1
680,female,group D,standard,none,divorced,regularly,66,71,1
682,male,group B,standard,none,divorced,regularly,63,55,1
683,female,group C,free/reduced,completed,divorced,regularly,29,40,1
684,male,group B,standard,NA,married,regularly,61,65,1
685,female,group E,standard,completed,single,sometimes,97,100,1
686,male,group E,standard,completed,single,sometimes,85,75,1
687,male,NA,free/reduced,none,divorced,regularly,81,80,1
688,male,group A,free/reduced,none,divorced,sometimes,53,58,1
689,male,group E,free/reduced,none,married,sometimes,93,90,1
690,female,group C,standard,none,married,never,47,52,1
691,female,group E,free/reduced,none,married,sometimes,70,74,1
692,female,group C,free/reduced,completed,divorced,sometimes,67,75,1
693,female,group D,standard,none,married,regularly,79,78,1
694,female,group C,standard,none,single,sometimes,49,63,1
695,female,group D,free/reduced,none,married,NA,81,90,1
696,female,NA,standard,completed,married,sometimes,72,80,1
697,female,group A,standard,none,NA,sometimes,57,70,1
698,female,group D,standard,completed,married,sometimes,57,78,1
699,male,group C,free/reduced,none,divorced,never,64,65,1
700,female,group E,standard,completed,single,regularly,81,82,1
701,female,NA,standard,none,married,never,55,65,1
702,male,group A,standard,completed,married,regularly,86,83,1
703,female,group D,standard,NA,married,never,61,63,1
704,female,group B,free/reduced,completed,married,sometimes,57,62,1
705,male,group A,free/reduced,none,single,regularly,63,73,1
706,male,group D,standard,none,married,regularly,47,34,1
707,male,group C,standard,NA,married,sometimes,66,59,1
708,male,group D,standard,none,married,never,83,84,1
709,female,group D,free/reduced,completed,divorced,sometimes,42,61,1
710,male,group C,standard,completed,divorced,sometimes,93,84,1
711,female,group E,standard,completed,divorced,sometimes,80,85,1
712,female,group D,standard,none,married,sometimes,98,100,1
713,male,group D,standard,none,divorced,sometimes,79,81,1
714,female,group B,standard,completed,married,regularly,63,72,1
715,female,group B,free/reduced,completed,married,regularly,75,93,1
716,male,group C,standard,completed,divorced,never,68,75,1
717,female,group C,standard,completed,single,sometimes,96,96,1
718,female,group C,standard,none,widowed,regularly,78,77,1
719,male,group E,free/reduced,completed,divorced,never,85,70,1
720,female,group C,free/reduced,none,married,regularly,63,73,1
721,male,group D,free/reduced,completed,married,regularly,56,59,1
722,female,group B,free/reduced,NA,single,regularly,73,89,1
723,male,group C,standard,none,married,regularly,51,48,1
724,male,group B,standard,none,divorced,sometimes,48,43,1
725,male,group E,standard,completed,married,never,76,71,1
726,female,group E,standard,completed,single,sometimes,66,76,1
727,male,group E,standard,completed,married,regularly,70,51,1
728,female,group D,free/reduced,none,single,sometimes,70,90,1
729,male,group C,standard,none,single,regularly,52,38,1
730,female,group B,free/reduced,completed,divorced,sometimes,65,75,1
731,male,NA,free/reduced,none,divorced,sometimes,53,45,1
732,female,group C,standard,completed,married,never,86,88,1
733,male,NA,standard,none,divorced,sometimes,55,47,1
734,female,group E,free/reduced,none,married,never,52,57,1
735,male,group C,standard,NA,married,sometimes,64,56,1
736,male,group C,standard,none,married,regularly,94,80,1
737,female,NA,free/reduced,completed,married,sometimes,53,66,1
738,male,group D,standard,none,married,NA,81,71,1
739,male,group C,free/reduced,none,married,regularly,62,60,1
740,male,group D,standard,none,married,never,79,72,1
741,female,NA,free/reduced,none,married,sometimes,37,57,1
742,female,group C,standard,none,married,sometimes,81,84,1
743,female,group C,standard,completed,married,sometimes,59,73,1
744,male,group B,free/reduced,none,married,regularly,56,55,1
745,male,NA,standard,none,NA,regularly,71,78,1
746,male,group D,standard,none,married,regularly,71,76,1
747,male,group C,standard,none,married,sometimes,69,64,1
748,female,NA,free/reduced,none,married,sometimes,50,60,1
749,male,group B,standard,completed,married,sometimes,87,84,1
750,male,group D,standard,completed,married,sometimes,71,69,1
751,male,group E,standard,none,NA,never,67,71,1
752,male,group C,free/reduced,completed,single,never,77,77,1
753,female,group C,standard,completed,married,sometimes,77,90,1
754,male,group C,free/reduced,none,single,regularly,59,55,1
755,female,group E,standard,none,married,sometimes,86,96,1
756,male,group D,standard,none,married,sometimes,56,58,1
757,male,group E,free/reduced,completed,married,sometimes,70,68,1
758,female,group D,free/reduced,completed,married,regularly,53,59,1
759,male,group B,standard,completed,NA,sometimes,69,77,1
760,female,group C,free/reduced,none,married,sometimes,53,72,1
761,female,group D,standard,none,NA,sometimes,48,58,1
762,male,group D,standard,completed,single,never,75,79,1
763,female,group B,standard,none,divorced,never,60,61,1
764,male,group D,standard,none,married,sometimes,60,63,1
765,female,group B,standard,none,married,sometimes,74,72,1
766,female,NA,standard,completed,widowed,regularly,57,74,1
767,male,group B,standard,completed,single,sometimes,76,62,1
768,female,group D,standard,none,married,never,67,70,1
769,male,group A,free/reduced,none,NA,never,56,59,1
770,male,group B,standard,none,NA,sometimes,50,47,1
771,male,group D,standard,none,married,regularly,79,75,1
772,female,group B,free/reduced,completed,married,never,48,65,1
773,female,group C,free/reduced,none,married,sometimes,62,78,1
774,male,group B,standard,none,single,never,64,64,1
775,female,group B,free/reduced,none,married,regularly,48,57,1
776,female,group B,standard,NA,single,regularly,65,71,1
777,female,group C,free/reduced,none,single,regularly,36,44,1
778,female,NA,standard,completed,married,sometimes,74,80,1
